Replace,WordStr
擦拳磨掌,摩拳擦掌
攀亲,结亲
攀亲,联姻
攀升,爬升
攀援,攀附
攀登,攀爬
攀登,攀缘
攀缘,攀登
攀谈,交谈
攀谈,扳话
攀辕卧辙,遮道挽留
攀附,攀援
攀附,高攀
攀龙趋凤,攀高接贵
攀龙趋凤,攀龙附凤趋炎附势
攀龙趋凤,阿谀奉承
攀龙趋凤,阿谀奉迎
攀龙附凤,接贵攀高
攀龙附凤,攀高结贵
攀龙附凤,趋炎附势
攫取,掠夺
攫取,牟取
支付,付出
支付,领取
支使,指使
支出,收入
支吾,枝梧
支属,亲属
支持,撑持
支持,支撑
支援,增援
支援,援助
支撑,支持
支流,主流
支离破碎,四分五裂
支线,干线
支解,分割
支路,歧路
支配,安排
收买,拉拢
收买,收购
收伏,收服
收入,支出
收兵,出兵
收回,发出
收场,开场
收场,结束
收复,光复
收容,收留
收尾,扫尾
收工,出工
收成,收获
收拾,拾掇
收拾,整理
收据,收条
收操,出操
收支,出入
收支,进出
收效,见效
收服,收伏
收条,收据
收留,收容
收盘,开盘
收缩,压缩
收缩,缩短
收缩,膨胀
收罗,搜罗
收罗,搜聚
收罗,采集
收获,播种
收获,收成
收藏,保藏
收藏,珍藏
收视反听,专心致志
收购,收买
收费,免费
收集,搜集
改为,改成
改动,修改
改变,改动
改变,转变
改变主张,回心转意
改名,更名
改善,改良
改头换面,面目一新
改定,刊定
改弦易辙,改变方式
改悔,悔过
改扮,乔妆
改换,更换
改正,更正
改正,矫正
改正,纠正
改良,改进
改行,转业
改过,悔改
改过,悛改
改过,改正
改过自新,洗心革面
改过自新,痛改前非
改过自新,闻过则喜
改进,改善
改进,改良
改选,改组
改造,改革
改造,革新
改邪归正,弃暗投明
改邪归正,放下屠刀
改革,变革
改革,改造
改革,鼎新
攻克,霸占
攻其不备,乘人之危
攻其不备,乘虚而入
攻其不备,趁火打劫
攻击,进击
攻击,进犯
攻打,攻击
攻无不克,战无不胜
攻无不克,望风而逃
攻陷,攻下
放下屠刀,改邪归正
放下屠刀,痛改前非
放任,听任
放任自流,任其自然
放大,缩小
放学,下学
放工,下班
放开,摊开
放开,铺开
放弃,保持
放弃,废弃
放弃,抛却
放弃,摒弃
放心,宁神
放心,安心
放心,定心
放心,担心
放慢,加快
放手,撒手
放手,放胆
放手,松手
放手,甩手
放手,罢休
放晴,转晴
放松,抓紧
放松一下,轻松一下
放洋,出洋
放火,纵火
放纵,放肆
放纵,纵容
放肆,大肆
放肆,放纵
放肆,猖狂
放肆,猖獗
放肆,豪恣
放肆荒唐,胡天胡地
放荡,放纵
放荡,放肆放任
放荡,汗漫
放荡,狂放
放荡不羁,放荡任气
放虎归山,养虎遗患
放言高论,夸夸其言
放言高论,高谈阔论
放逐,流放
政府,当局
政界,官场
故乡,家乡
故乡,故土
故乡,故里
故乡,田园
故乡,老家
故交,故人
故交,故友
故伎,故技
故友,故交
故国,祖国
故土,故乡
故宅,故园
故宅,故居
故宅,故舍
故居,故宅
故居,新居
故居,旧居
故意,居心
故意,成心
故意,有心
故意,有意
故技,故伎
故旧,素交
故步自封,停滞不前
故里,家园
故里,故乡
故里,桑梓
故障,毛病
效力,效率
效力,效能
效劳,效力
效忠,尽忠
效果,后果
效果,结果
效法,师法
效率,效力
效用,功效
敌人,仇敌
敌人,朋友
敌对,友好
敌手,对手
敌视,仇视
敏捷,急迅
敏捷,火速
敏捷,灵敏
敏捷,矫捷
敏捷,迅速
敏锐,灵敏
救兵,援军
救急,济急
救援,救济
救死扶伤,治病救人
救济,布施
救济,抢救
救济,拯救
救济,捐赠
救济,援助
救济,救助
救济,救援
救济,施舍
救火员,消防员
救火投薪,扬汤止沸
救生衣,浮水衣
教养,教化
教唆,唆使
教唆,指使
教学,教授教养
教学,讲授
教导,教训
教导,教诲
教师,教员
教授,传授
教练,锻练
教育,教导
教训,经验
教诲,教导
教诲,教育
敝宅,寒家
敞开,关闭
敢于,勇于
敢作敢为,畏首畏尾
散乱,狼藉
散伙,分伙
散伙,拆伙
散伙,搭伙
散会,开会
散佚,散逸
散发,分发
散发,披发
散失,流失
散布,分布
散布,漫衍
散播,散布
散步,漫步
散漫,涣散
散逸,闲逸
敦促,催促
敦厚,刁滑
敦厚,敦朴
敦实,矮壮
敦朴,憨厚
敦朴,老诚
敦睦,亲善
敬仰,敬佩
敬佩,佩服
敬佩,敬仰
敬慎,恪慎
敬慕,仰慕
敬慕,景仰
敬拜,祭奠
敬拜,膜拜
敬服,尊崇
敬服,爱惜
敬服,爱护
敬爱,亲爱
敬畏,畏敬
敬礼,还礼
敬重,恭敬
敬重,敬佩
敬重,敬服
数一数二,首屈一指
数奇,不偶
数日,很多天
数目,数量
数量,数目
敲榨勒索,软硬兼取
敲诈,欺诈
敲诈,讹诈
敲诈勒索,巧取豪夺
整个,全部
整体,全体
整天,成天
整年,全年
整日,全日
整机,零件
整理,收拾整顿
整理,整顿
整理,清算
整装,束装
整顿,整理
整齐,划一
整齐,整洁
敷衍,唐塞
敷衍,塞责
敷衍,对付
敷衍,搪塞
敷衍,马虎
敷衍了事,敷衍塞责
敷衍了事,马马虎虎
文体,体裁
文化,文明
文句,词句
文定,订婚
文彩,文采
文意,辞意
文房四宝,纸墨笔砚
文案,案牍
文治,武功
文科,理科
文移,公牍
文籍,典籍
文言,白话
文质彬彬,温文尔雅
文过饰非,掩罪藏恶
文过饰非,讳疾忌医
文采,文彩
文雅,高雅
文静,娴静
文风不动,纹丝不动
斑点,雀斑
斑点,黑点
斑白,花白
斑纹,花纹
斑驳,班驳
斑驳陆离,光怪陆离
斗丽,争艳
斗争,奋斗
斗争,妥协
斗南一人,旷世一人
斗室,小房
斗志昂扬,意气风发
斗极,北斗
斗篷,大氅
斗粟囊金,米珠薪贵
斗胆,大胆
斗趣儿,逗趣儿
料中,估中
料中,猜中
料事如神,臆则屡中
料想,意料
料想,猜想
料想,预想
料理,摒挡
斜阳,夕阳
斟酌,推敲
斟酌,考虑
斡旋,调停
斤斤计较,琐屑较量
斤斤计较,锱铢必较
斥候,标兵
斥责,叱责
斥责,呵斥
斥责,呵
斥革,革退
斥骂,诃斥
斧正,匡正
斧正,指正
斧正,示正
斧正,赐正
斩新,崭新
斩柴,伐木
断交,决绝
断交,绝交
断命,毕命
断定,判定
断定,判断
断念,死心
断气,气绝
断港绝潢,穷途末路
断港绝潢,走头无路
断港绝潢,走投无路
断然,决然
断然,决然毅然
断绝,拒却
断绝,间断中止
断绝,隔离
断绝,隔绝
断绝往来,不相闻问
断送,就义
断送,捐躯
断送,葬送
斯文,文雅
新书,旧书
新力量,生力军
新奇,别致
新居,新房
新式,旧式
新房,新居
新手,老手
新生,重生
新苗,嫩芽
新诗,古诗
新近,早先
新闻,旧事
新闻,消息
新陈代谢,推陈出新
新颖,新奇
新颖,新鲜
新鲜,新颖
斲丧,消耗
方丈,住持
方丈和尚,当家和尚
方便,便利
方便,利便
方便,轻易
方兴未艾,如日中天
方兴未艾,方兴日盛
方兴未艾,旭日东升
方兴未艾,蒸蒸日上
方剂,丹方
方剂,方子
方单,地契
方向,偏向
方向,标的目的
方士,术士
方子,方剂
方寸已乱,心慌意乱
方巾气,道学味
方式,体例
方式,体式格局
方式,方法
方才,刚刚
方才,刚才
方方面面,各个方面
方案,计划
方正,朴直
方法,办法
方法,方式
施主,檀越
施医,赠医
施展,发挥
施礼,见礼
施舍,恩赐
施行,实施
旁征博引,引经据典
旁敲侧击,拐弯抹角
旁皇,彷徨
旁若无人,目中无人
旁观,傍观
旁观,观察迟疑
旁证,干证
旁门,歪路
旁门左道,歪门邪道
旅客,搭客
旅居,客居
旅店,旅社
旅店,旅舍
旅店,旅馆
旅店,酒店
旅程,路程
旅舍,客店
旅行,游览
旅行,观光
旅费,盘缠
旅费,盘缠盘川
旅费,盘费盘川
旅馆,旅店
旋涡,漩涡
旋绕,缭绕
旋转,扭转
旋里,回乡
旌旗,旗子
旌旗,旗帜
旗号,旗帜
旗号,灯号
旗头,旗手
旗帜,旌旗
旗帜,旗号
旗开得胜,马到成功
旗开马到,马到成功
旗手,旗头
旗鼓相当,半斤八两
旗鼓相当,旗敌相当
无一生还,全军尽没
无上,无尚
无中生有,惹是生非
无为,有为
无事生非,惹事生非
无价之宝,价值千金
无价之宝,价值连城
无余,有余
无关,有关
无关紧要,可有可无
无利,有利
无力,有力
无功受禄,按劳分配
无动于中,无动于衷
无动于衷,无动于中
无可奈何,迫不得已
无可比拟,无与伦比
无可非议,情有可原
无可非议,无可厚非
无可非议,未可厚非
无名英雄,无名小卒
无地自容,愧汗怍人
无奈,无法
无妄之灾,池鱼之殃
无妨,不妨
无宁,毋宁
无害,有害
无尚,无上
无庸,毋庸
无形,有形
无微不至,无所不至
无心,无意
无忧无虑,牵肠挂肚
无意,有意
无意偶尔,偶然
无意识,有意识
无所不为,无恶不作
无所不包,包罗万象
无所不知,一无所知
无所不至,无微不至
无所不通,一窍不通
无所作为,碌碌无为
无所畏惧,临危不惧
无所适从,莫衷一是
无拘无束,自由自在
无效,有效
无数,数不完
无数,无尽
无方,有方
无暇,得空
无望,有望
无比,非常
无法,没法
无法动弹,寸步难移
无法复生,回天乏术
无法计算,难以估计
无济于事,杯水车薪
无牵无挂,无忧无虑
无理,在理
无益,有益
无益于,不利于
无知,蒙昧
无私,忘我
无穷,无量
无穷,无限
无端,无故
无精打彩,无精打采
无精打采,无精打彩
无缘无故,事出有因
无缘无故,平白无故
无能,能干
无能为力,力所不及
无视,疏忽
无论,不管
无赖,恶棍
无足挂齿,不足介意
无足轻重,举足轻重
无边无涯,无边无际
无边无际,一望无际
无邪,天真
无阻畅通,畅通无阻
无际,无边
无限,无穷
无限,有限
无隙可乘,有机可乘
无非,不过
无须,不必
日上三竿,半夜三更
日中则昃,盛极必衰
日久天长,经年累月
日后,往后
日夜,昼夜
日就衰败,每况愈下
日常,平常
日志,日记
日新月异,一日千里
日暮途穷,山穷水尽
日月如梭,光阴似箭
日班,夜班
日益,日趋
日积月累,穷年累月
日蚀,日食
日记,日志
日趋,日益
日食,日蚀
旦夕,夙夜迟早
旦夕,晨夕
旦夕,朝夕
旦角,花旦
旧事,往事
旧交,旧友
旧债,宿债
旧友,故人故交
旧址,原址
旧居,故居
旧帐,宿帐
旧帐,陈帐
旧式,新式
旧恨,宿怨
旧恨,宿恨
旧病,宿病
旧调重弹,因循守旧
旧调重弹,老生常谈
旧道,古道
早先,新近
早先,起初
早场,夜场
早婚,晚婚
早安,晨安
早春,初春
早晚,日夕
早晚,迟早
早晨,凌晨
早晨,晚上
早期,初期
早期,晚期
早起,夙兴
早起,夙起
早退,迟到
早霞,朝霞
早餐,早饭
早饭,早餐
旬日,十日
旭日,朝阳
旱季,雨季
旱灾,水灾
旱路,水路
时不再来,时不我待
时不我待,时不再来
时事,时势
时代,时期
时价,市价
时价,时值
时候,时分
时候,时刻
时候,时辰
时值,时价
时光,光阴
时光,时间
时光,韶光
时光虚掷,马齿徒增
时兴,时髦
时刻,时辰
时势,时事
时势,时局
时尚,时髦
时常,经常
时日,光阴
时时,不时
时时刻刻,每时每刻
时期,时代
时期,期间
时机,机会
时机,机遇
时来运转,否极泰来
时装,古装
时装,服装
时过境迁,明日黄花
时间,工夫
时间,时候
时间,时光
时髦,时兴
时髦,时尚
旷世,绝代
旷世一人,斗南一人
旷代一人,举世无匹
旷古,太古
旷古绝伦,空前绝后
旷地,空地
旷废,荒废
旷日持久,空费时日
旷课,缺课
旷达,奔放
旷野,原野
旷野,田野
旺季,淡季
旺盛,兴旺
昂扬,高昂
昂然挺立,昂首挺立
昂首,举头
昂首,俯首
昂首阔步,高视阔步
昆季,伯仲
昆虫,虫豸
昆裔,后代
昌盛,兴盛
明了,了然
明了,明晰
明了,清楚明了
明争暗斗,尔虞我诈
明争暗斗,明枪暗箭
明亮,亮堂
明亮,敞亮
明亮,豁亮
明亮,通亮
明代,明朝
明净,洁白
明净,清白
明哲保身,一尘不染
明哲保身,洁身自好
明器,冥具
明器,冥器
明天,今天
明媚,明丽
明年,来岁
明日黄花,时过境迁
明显,分明
明显,明明
明显,显明
明显,显着
明显,显著
明显,较着
明晃晃,亮堂堂
明晰,了了
明朗,开阔爽朗
明朗,晴明
明朗,晴朗
明朗,清明
明朗,清明明亮
明朗,清朗
明朗,阴暗
明朝,明代
明枪,暗箭
明枪暗箭,明争暗斗
明澈,清澈
明火执仗,明目张胆
明珠暗投,怀才不遇
明白,分明
明白,大白
明白,懂得
明白,明了
明白,明确
明白,晓畅
明白,清楚
明白,清楚明明
明白,理解
明白,理解理睬
明白,认识打听
明白,邃晓
明白,领略
明目张胆,堂堂皇皇
明目张胆,所行无忌
明目张胆,明火执仗
明知故犯,知法犯法
明码,密码
明确,明白
明示,昭示
明见万里,明鉴万里
明鉴万里,明见万里
明镜高悬,洞烛奸邪
明镜高悬,秦镜高悬
昏倒,昏迷
昏天黑地,天昏地暗
昏头昏脑,晕头转向
昏暗,幽暗
昏暗,惨淡
昏暗,晦暗
昏暗,暗淡
昏暗,灰暗
昏暗,阴暗
昏瞶,颟顸
昏迷,昏倒
昏迷,昏厥
昏迷,晕厥
昏迷,苏醒
昏迷不醒,不省人事
昏黄,朦胧
易如反掌,轻而易举
易患,易得
易服,换衣
昔不如今,今是昨非
昔人,古人
昔日,往日
昔日,旧日
昙花一现,好景不常
昙花一现,稍纵即逝
星散,云集
星期,礼拜
星期四,木曜日
星期日,日曜日
星河,银河
星火燎原,水滴石穿
星火燎原,燎原之火
星罗棋布,鳞次栉比
星辰,星斗
映射,映照
映衬,映托
春光,春景
春光,春景春色
春天,春季
春宫,秘戏图
春心,春情
春情,春心
春秋,年龄
春联,对联
春花秋月,月下花前
春风得意,喜气洋洋
昭示,明示
昭雪,平反
是不是,是否是
是否,是不是
是否,能否
是曲,曲直
是非,长短
是非分明,明辨是非
是非黑白,青红皁白
是非黑白,青红皂白
昼夜,日夜
昼寝,午睡
显亲扬名,光宗耀祖
显明,明显
显明,鲜明
显然,明显
显现,展现
显现,浮现
显现,闪现
显着,光鲜明显
显着,明显
显而易见,不言而喻
显著,明显
显贵,权贵
显露,显现
显露表露,流露透露
晃动,晃悠
晃悠,晃荡
晃荡,闲逛
晋升,提升
晋级,升级
晋职,降职
晓得,知道
晓风,晨风
晕头转向,蒙头转向
晖映,照耀
晚上,早晨
晚世,近世
晚婚,早婚
晚年,暮年
晚景,暮景
晚景,暮景暮年
晚景,老景
晚期,早期
晚点,正点
晚霞,朝霞
晚餐,晚饭
晚饭,晚餐
晤面,见面
晦暗,昏暗
晦气,倒霉
晦涩,流畅
晦涩,艰涩
晨光,晨曦
晨安,早安
晨曦,晨光
晨风,晓风
普天同庆,率土同庆
普度众生,普济群生
普度众生,普渡众生
普渡众生,普度众生
普通,通俗
普通化,大众化
普遍,广泛
普遍,遍及
景仰,钦慕
景况,情状
景致,景色
景致,风景
景色,风光
景色,风景
景象,情景
景象,气象
景象,现象
晴天,好天
晴朗,阴沉
智勇双全,大智大勇
智囊,军师
智慧,聪明
暂休,少憩
暂时,临时
暑假,寒假
暖乎乎,暖呼呼
暖呼呼,暖乎乎
暖和,和暖
暖和,和煦
暖和,和缓
暖和,温暖
暖和,温煦
暖和,温顺
暖流,寒流
暖烘烘,冷飕飕
暖锅,火锅
暗中,黑暗
暗号,记号
暗地里,背后
暗害,暗杀
暗射,影射
暗度陈仓,暗渡陈仓
暗影,阴影
暗斗,冷战
暗昧,含糊
暗昧,暧昧
暗杀,暗害
暗杀,暗算
暗沟,阴沟
暗流,暗潮
暗淡,昏暗
暗渡陈仓,声东击西
暗渡陈仓,暗度陈仓
暗潮,暗流
暗澹,惨然
暗盘,黑市
暗码,密码
暗笑,窃笑
暗算,暗害
暗箭,冷箭
暗箭伤人,含沙射影
暗藏,隐藏
暗语,隐语
暗里,私下
暗香,幽香
暧昧,暗昧
暮年,晚年
暮年,老年末年
暮景,晚景
暮气,朝气
暮气,死气
暮气,老气
暮气沉沉,朝气蓬勃
暮气沉沉,灰心丧气
暮秋,深秋
暮鼓晨钟,金口木舌
暴乱,暴动
暴光,曝光
暴动,暴乱
暴发,爆发
暴徒,坏人
暴徒,大盗
暴徒,奸人
暴徒,恶徒
暴徒,歹徒
暴戾恣睢,穷凶极恶
暴政,虐政
暴涨,暴跌
暴虐,凶横
暴虐,凶狠
暴虐,惨酷
暴虐,残忍
暴虐,残暴
暴虐,残酷
暴跌,狂跌
暴跳如雷,大发雷霆
暴躁,急躁
暴躁,浮躁
暴躁,躁急
暴露,表露
暴露,裸露
暴露,露出
暴露无遗,原形毕露
暴风,狂风
曝光,暴光
曩昔,以前
曩昔,畴昔
曲堤,曲岸
曲岸,曲堤
曲折,崎岖
曲折,弯曲
曲折,弯曲勉强
曲折,盘曲
曲折,迂回
曲折小路,羊肠小道
曲直,是曲
曲稿,唱本
曲终奏雅,美满收场
曲解,歪曲
曲解,误解
曲说,偏言
曲谱,乐谱
更为,更加
更加,加倍
更加,愈加
更名,改名
更头,更次
更换,改换
更换,替换
更易,更容易
更次,更头
更深人静,夜阑人静
更甚,愈甚
更阑,夜阑
更阑,深宵
更鼓敲尽,铜漏滴尽
曾经,已经
曾经,曾
替人,替身
替代,替换
替换,交换
替换,替代
替换,调换
最佳,最好
最使,最让
最先,最早
最后,最终
最少,起码
最常见,最多见
最让,最使
最近,比来
最高级,第一流
月下花前,春花秋月
月下花前,花前月下
月尾,月底
月晦,月终
月朔,初一
月牙,新月
月白风清,清风明月
月老祠,撮合山
月芽,月牙
月蚀,月食
月食,月蚀
有为,无为
有伤风化,伤风败俗
有余,不足
有利,有益
有力,无力
有勇无谋,智勇双全
有口难言,百辞莫辩
有名,着名
有名,著名
有名无实,名存实亡
有声有色,有条有理
有备无患,未雨绸缪
有夫之妇,罗敷有夫
有失体统,不成体统
有头无尾,虎头蛇尾
有头有尾,自始自终
有始有终,好头不如好尾
有害,无害
有年,丰年
有形,无形
有恃无恐,有备无患
有情,无情
有意,成心
有意识,无意识
有愧,无愧
有所顾忌,投鼠忌器
有效,无效
有效,有用
有数,稀有
有方,无方
有无,有没有
有望,无望
有机,无机
有机可乘,有隙可乘
有条有理,头头是道
有板有眼,有声有色
有气无力,精神焕发
有没有,有无
有用,有效
有益,无益
有缺,出缺
有良心,不忘本
有趣,风趣
有身,怀孕
有限,无限
朋侪,友人
朋侪,朋友
朋分,瓜分
朋分,豆割
朋友,伴侣
朋友,冤家
朋友,友人
朋友,同伙
朋友,朋侪
朋比为奸,狼狈为奸
服事,伏侍
服从,从命
服从,功用
服从,听从
服从,听命
服从,坚守
服从,屈服
服从,恪守
服从,效率
服从,效用
服从,遵从
服从,遵命
服从,遵守
服侍,伺候
服侍,奉侍
服侍,奉养
服务,办事
服务,效劳
服帖,帖服
服役,退役
服毒,仰药
服气,信服
服法,吃法
服罪,伏罪
服膺,谨记
服装,服装网www.vhao.net
服装人才网,天桥时尚服装人才网
服输,伏输
服饰,服装
朗诵,朗读
朗读,朗诵
望尘莫及,瞠乎其后
望梅止渴,画饼充饥
望眼将穿,望穿秋水
望眼欲穿,望穿秋水
望穿秋水,望眼欲穿
望而却步,望而生畏
望而生畏,望而却步
望见,瞥见
望远镜,千里镜
望风而逃,闻风丧胆
朝三暮四,反复无常
朝三暮四,朝秦暮楚
朝上进步,进取
朝不保夕,危在旦夕
朝夕,旦夕
朝思暮想,念念不忘
朝晨,清早
朝梁暮晋,朝梁暮陈
朝梁暮陈,朝梁暮晋
朝气,暮气
朝气,生气
朝气蓬勃,萎靡不振
朝秦暮楚,朝三暮四
朝阳,向阳
朝阳,旭日
朝霞,早霞
朝霞,晚霞
期待,等候
期待,等待
期望,希冀
期求,祈求
期艾,呐呐
期近,在即
期间,时代
期间,时期
期限,刻日
朦胧,昏黄
木人石心,铁石心肠
木匠,木工
木屋,板屋
木工,木匠
木已成舟,米已成炊
木排,木筏
木料,木材
木料,木柴
木本,草本
木柴,木料
木樨,桂花
木炭,柴炭
木犀,木樨
木筏,木排
未亡人,寡妇
未便,不便
未免,不免
未免,不免难免
未入流,不够格
未几,不久不多
未几,不多
未卜先知,料事如神
未可厚非,无可非议
